transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,original_transaction_id,currency,notes_suspicious
T07566,U161,2019-09-07,Income,Other Income,49051.0,Bank Transfer,Kolkata,Gift,T07566,INR,False
T12554-2,U069,2021-01-14,Expense,Education,,Cash,Hyderabad,Gift,T12554,,False
T01526,U146,2022-02-12,Expense,Travel,999999.0,Card,Jaipur,Uber to office,T01526,INR,False
T14967,U093,2021-10-08,Expense,Rent,311.0,Cash,Jaipur,Course fee,T14967,INR,False
T07706,U096,2021-04-24,Expense,Food,260.0,UPI,Chennai,,T07706,INR,False
T08419,U077,2022-11-04,Expense,Travel,3043.0,Bank Transfer,Ahmedabad,Doctor visit ,T08419,INR,False
T06477,U024,2019-08-29,Expense,Food,1615.0,Card,Jaipur,Monthly rent,T06477,INR,False
T09221,U125,2021-01-02,Income,Salary,80279.0,Bank Transfer,Chennai,Uber to office,T09221,INR,False
T12096,U095,2021-10-30,Expense,Food,147.0,Cash,Pune,Doctor visit,T12096,INR,False
T04124,U110,2021-11-21,Expense,Food,143.0,Cash,Hyderabad,Gift,T04124,USD,False
T12077,U116,2019-10-20,Expense,Rent,121.0,Bank Transfer,pune,Dinner at resto,T12077,INR,False
T08748,U112,2021-04-27,Expense,Food,168.0,UPI,Chennai,Gift,T08748,INR,False
T02138,U099,2019-07-15,Expense,Food,3538.0,Bank Transfer,Lucknow,Netflix subscription,T02138,INR,False
T08072,U122,2021-01-04,Expense,Rent,861.0,Bank Transfer,Hyderabad,Grocery shopping,T08072,USD,False
T14444,U099,2020-04-14,Expense,Food,245.0,Card,Hyderabad,Salary,T14444,INR,False
T01341,U192,2020-04-02,Expense,Rent,113.0,Bank Transfer,pune,6qW8dsIoVpgxk5Q1,T01341,INR,True
T07585-1,U085,2021-12-20,Expense,Food,4142.0,Card,Hyderabad,,T07585,INR,False
T03687,U143,2021-01-15,Income,Bonus,38269.0,Bank Transfer,Ahmedabad,Uber to office,T03687,INR,False
T02880,U134,2020-10-08,Expense,Food,137.0,Bank Transfer,Jaipur,,T02880,INR,False
T06442,U053,2021-04-12,Expense,Savings,242.0,Bank Transfer,Pune,Netflix subscription,T06442,INR,False
T13956,U004,2022-09-02,Expense,Health,195.0,Bank Transfer,Mumbai,,T13956,INR,False
T00708,U168,2019-11-21,Expense,Utilities,261.0,Cash,Pune,Grocery shopping,T00708,INR,False
T14516,U045,2021-06-11,Expense,Food,44.0,Card,Delhi,Course fee,T14516,INR,False
T00490,U091,2019-07-20,Expense,Rent,388.0,Bank Transfer,Delhi,Dinner at resto,T00490,INR,False
T03729,U144,2022-07-03,Income,Other Income,64618.0,Cash,Hyderabad,Salary,T03729,INR,False
T11851,U016,2021-03-13,Income,Bonus,49797.0,UPI,HYDERABAD,btu7vHomJg,T11851,INR,False
T00292,U126,2022-10-29,Expense,Rent,170.0,Cash,Mumbai,Salary,T00292,INR,False
T13322,U001,2022-09-17,Expense,Rent,6838.0,Bank Transfer,Hyderabad,Q23qE1r3WawBsLb,T13322,USD,True
T03833,U062,2019-10-09,Expense,Food,,Cash,Lucknow,Gift ,T03833,,False
T09364,U184,2021-01-07,Expense,Food,1609.0,Card,Ahmedabad,Grocery shopping,T09364,INR,False
T11469,U025,2019-03-11,Expense,Travel,482.0,Cash,Jaipur,Dinner at resto,T11469,INR,False
T10969,U067,2022-09-18,Expense,Utilities,41.0,Bank Transfer,Mumbai,Grocery shopping ,T10969,INR,False
T11333,U191,2020-12-19,Expense,Health,1364.0,Cash,Bengaluru,Gift,T11333,INR,False
T01656,U017,2019-02-12,Expense,Education,413.0,Bank Transfer,Mumbai,Uber to office,T01656,INR,False
T05507,U150,2022-12-29,Expense,Food,102.0,Card,PUNE,Salary,T05507,INR,False
T10869,U112,2021-09-08,Expense,Food,83.0,Cash,Hyderabad,Netflix subscription,T10869,INR,False
T11652,U035,2020-04-28,Expense,Entertainment,1353.0,Cash,Pune,Netflix subscription via app,T11652,INR,False
T13313,U171,2021-10-29,Expense,Travel,1879.0,,Hyderabad,Uber to office,T13313,INR,False
T04423,U142,2020-11-17,Expense,Food,236.0,Cash,Bengaluru,Doctor visit,T04423,INR,False
T13347,U063,2020-09-18,Expense,Travel,1691.0,UPI,,Doctor visit,T13347,INR,False
T08669,U029,2019-11-06,Expense,Food,636.0,Cash,Chennai,,T08669,INR,False
T10583,U069,2020-12-18,Expense,Rent,122.0,UPI,Ahmedabad,Netflix subscription cash,T10583,INR,False
T14248,U065,2022-06-06,Expense,Travel,512.0,UPI,Jaipur,Gift cash,T14248,INR,False
T01841,U111,2020-11-15,Expense,Health,185.0,Cash,Hyderabad,Uber to office,T01841,INR,False
T02066,U088,2019-10-23,Expense,Rent,3909.0,Cash,Hyderabad,Uber to office,T02066,INR,False
T00104,U086,2022-01-31,Expense,Travel,227.0,Bank Transfer,Jaipur,Doctor visit,T00104,INR,False
T13482,U184,2022-03-21,Expense,Food,510.0,UPI,Bengaluru,Dinner at resto ,T13482,INR,False
T00524,U144,2020-04-13,Income,Other Income,79740.0,Bank Transfer,Ahmedabad,Monthly rent ,T00524,INR,False
T08259,U178,2021-05-15,Expense,Food,502.0,Cash,Mumbai,Doctor visit via app,T08259,INR,False
T09366,U090,2022-06-06,Expense,Entertainment,70.0,Card,Hyderabad,Netflix subscription,T09366,INR,False
T13804,U036,2020-10-17,Expense,Entertainment,145.0,Cash,,Netflix subscription,T13804,INR,False
T13009,U077,2020-02-02,Expense,Rent,818.0,UPI,Bengaluru,Paid electricity bill,T13009,INR,False
T12092,U097,2021-01-15,Income,Other Income,73824.0,Bank Transfer,Lucknow,Grocery shopping,T12092,INR,False
T01940,U007,2019-04-02,Income,Bonus,70811.0,UPI,BENGALURU,Grocery shopping,T01940,INR,False
T02667,U107,2022-02-24,Expense,Entertainment,1226.0,Cash,Kolkata,Dinner at resto,T02667,INR,False
T09589,U067,2021-07-21,Expense,Food,677.0,UPI,Bengaluru,Course fee,T09589,INR,False
T11061,U126,2021-12-20,Expense,Food,895.0,Cash,Mumbai,Doctor visit cash,T11061,INR,False
T08944,U093,2019-09-13,Expense,Utilities,15.0,,,Doctor visit,T08944,INR,False
T13862,U149,2022-07-30,Expense,Health,113.0,Cash,,Netflix subscription,T13862,INR,False
T04585,U181,2020-05-19,Expense,Utilities,96.0,,Kolkata,,T04585,INR,False
T04066,U148,2019-05-10,Expense,Savings,1236.0,Bank Transfer,Bengaluru,Monthly rent late,T04066,INR,False
T12235,U190,,Expense,Entertainment,7696.0,UPI,Delhi,Netflix subscription,T12235,INR,False
T05113,U163,2022-04-29,Expense,Food,138.0,Cash,Delhi,Doctor visit,T05113,INR,False
T02107,U098,2022-06-14,Expense,Food,303.0,UPI,Delhi,Netflix subscription,T02107,INR,False
T13453,U087,2019-06-23,Expense,Food,14.0,Card,KOLKATA,Gift,T13453,USD,False
T13112,U073,2019-05-16,Expense,Rent,17.0,Bank Transfer,Hyderabad,Monthly rent,T13112,INR,False
T06352,U190,2020-02-06,Expense,Food,203.0,UPI,Bengaluru,Salary,T06352,INR,False
T06416,U005,2021-03-19,Expense,Others,450.0,UPI,LUCKNOW,Gift,T06416,INR,False
T10196,U034,2020-04-05,Income,Other Income,56672.0,Card,Kolkata,,T10196,INR,False
T06347,U104,2022-03-19,Expense,Rent,147.0,UPI,Chennai,Monthly rent ,T06347,INR,False
T11748,U166,2019-12-16,Expense,Savings,171.0,Cash,Pune,Netflix subscription,T11748,INR,False
T08895,U109,2020-01-25,Expense,Travel,777.0,Bank Transfer,Hyderabad,Grocery shopping,T08895,INR,False
T05821,U145,2020-10-09,Expense,Education,585.0,Card,Jaipur,Dinner at resto ,T05821,INR,False
T00011,U098,2022-08-09,Expense,Others,1126.0,Card,Lucknow,Gift,T00011,INR,False
T00386,U002,2020-07-17,Income,Other Income,54960.0,Cash,Ahmedabad,Course fee,T00386,INR,False
T10393,U124,2020-05-24,Expense,Rent,37.0,Cash,Delhi,Monthly rent ,T10393,INR,False
T02098,U127,2022-11-08,Expense,Rent,410.0,UPI,,Salary,T02098,INR,False
T05075,U173,2019-09-01,Expense,Rent,58.0,Card,Kolkata,Netflix subscription,T05075,INR,False
T10465,U024,2021-09-01,Expense,Food,45.0,UPI,Kolkata,Paid electricity bill late,T10465,INR,False
T00775,U119,2019-01-16,Expense,Rent,127.0,Bank Transfer,Jaipur,Paid electricity bill,T00775,USD,False
T13031,U027,2021-11-01,Expense,Rent,1665.0,UPI,Mumbai,Doctor visit,T13031,INR,False
T00760,U020,2019-01-28,Expense,Food,279.0,Bank Transfer,Lucknow,Course fee,T00760,INR,False
T05033,U109,2019-07-09,Expense,Rent,582.0,Card,Delhi,Monthly rent,T05033,INR,False
T06317,U093,,Expense,Food,421.0,Bank Transfer,Chennai,Monthly rent cash,T06317,INR,False
T09843,U060,2020-04-08,Expense,Utilities,805.0,Bank Transfer,Chennai,Gift,T09843,INR,False
T06172,U190,2021-01-19,Expense,Rent,83.0,UPI,Mumbai,Grocery shopping cash,T06172,USD,False
T13923,U114,2022-04-10,Expense,Rent,4385.0,Card,Bengaluru,,T13923,INR,False
T14322,U145,2019-04-11,Expense,Rent,226.0,Card,Lucknow,kU45GCiJb,T14322,INR,False
T14262,U052,2019-01-12,Expense,Food,411.0,Bank Transfer,Chennai,Doctor visit,T14262,USD,False
T07089,U051,2019-01-27,Expense,Others,635.0,,Pune,,T07089,INR,False
T08683,U080,2019-05-23,Expense,Others,391.0,Card,Lucknow,,T08683,INR,False
T09383,U076,2019-04-02,Expense,Rent,788.0,Card,Mumbai,Grocery shopping,T09383,INR,False
T12195,U038,2020-09-28,Expense,Entertainment,116.0,Cash,Chennai,Dinner at resto via app,T12195,INR,False
T09282,U038,2021-08-26,Expense,Entertainment,433.0,UPI,Delhi,Monthly rent,T09282,INR,False
T07424,U141,2022-11-07,Expense,Others,870.0,Cash,Bengaluru,Uber to office,T07424,USD,False
T01480,U036,2019-01-19,Expense,Entertainment,43.0,UPI,Bengaluru,Doctor visit ,T01480,INR,False
T07971,U043,2022-05-27,Expense,Health,465.0,Bank Transfer,Mumbai,Salary via app,T07971,INR,False
T11394,U006,2021-10-21,Expense,Food,261.0,Card,Jaipur,Gift,T11394,INR,False
T10127,U191,2022-09-22,Expense,Savings,1172.0,Bank Transfer,Bengaluru,Doctor visit via app,T10127,INR,False
T08141,U083,2020-09-20,Expense,Others,25.0,UPI,Delhi,Monthly rent via app,T08141,INR,False
T05395,U059,2021-01-12,Expense,,170.0,Card,Pune,Gift,T05395,INR,False
T10265,U153,2022-11-07,Expense,Food,121.0,Card,Bengaluru,Monthly rent,T10265,INR,False
T06840,U058,2019-02-24,Expense,Food,131.0,UPI,hyderabad,,T06840,USD,False
T05663,U165,2021-04-06,Expense,Rent,300.0,Bank Transfer,Chennai,Salary,T05663,INR,False
T00072,U024,2020-07-27,Expense,Rent,89.0,Card,Bengaluru,Gift,T00072,INR,False
T13770,U153,2019-10-04,Expense,Entertainment,140.0,UPI,Mumbai,Doctor visit,T13770,INR,False
T06705,U019,2020-05-11,Expense,Food,36.0,Card,Chennai,Grocery shopping,T06705,INR,False
T10045,U067,2021-04-12,Expense,Food,2338.0,Card,Chennai,,T10045,INR,False
T10920,U157,2021-12-22,Expense,Food,2221.0,Cash,Kolkata,,T10920,INR,False
T13963,U022,2019-12-06,Income,Salary,49728.0,Card,Hyderabad,Uber to office late,T13963,INR,False
T12041,U088,2022-06-04,Income,Bonus,69284.0,Card,Hyderabad,Grocery shopping,T12041,INR,False
T00825,U033,2019-05-29,Expense,Food,223.0,Bank Transfer,Ahmedabad,Netflix subscription,T00825,INR,False
T08579,U156,2019-05-18,Income,Other Income,54851.0,Card,Kolkata,Monthly rent,T08579,INR,False
T05816,U151,,Expense,Rent,131.0,Bank Transfer,Ahmedabad,Salary,T05816,INR,False
T00348,U041,2020-03-30,Expense,Rent,137.0,Bank Transfer,Jaipur,Gift late,T00348,INR,False
T11865,U080,,Expense,Utilities,652.0,UPI,Chennai,Grocery shopping,T11865,INR,False
T02808,U055,2022-11-18,Expense,Rent,111.0,Bank Transfer,Kolkata,Course fee via app,T02808,INR,False
T06866,U093,2021-01-27,Expense,Entertainment,66.0,UPI,Ahmedabad,Dinner at resto cash,T06866,INR,False
T13715,U095,2021-01-27,Expense,Entertainment,399.0,Card,Chennai,Paid electricity bill late,T13715,INR,False
T08166,U191,2019-07-14,Expense,Rent,66.0,Cash,Ahmedabad,Monthly rent cash,T08166,INR,False
T09611,U083,2022-05-28,Expense,Food,289.0,Bank Transfer,Pune,Netflix subscription,T09611,INR,False
T08224,U106,2021-05-27,Expense,Rent,433.0,Bank Transfer,Lucknow,Uber to office,T08224,USD,False
T04633,U041,2020-10-24,Expense,Rent,50.0,UPI,Jaipur,Paid electricity bill via app,T04633,INR,False
T00342,U192,2019-10-08,Expense,Rent,2258.0,Bank Transfer,Bengaluru,,T00342,INR,False
T12602,U163,2022-10-13,Expense,Rent,144.0,Card,Mumbai,Paid electricity bill,T12602,INR,False
T09492,U050,2022-03-10,Expense,Education,-819.0,,chennai,Gift ,T09492,INR,False
T06092,U190,2020-01-09,Expense,Entertainment,94.0,Bank Transfer,Kolkata,Netflix subscription via app,T06092,INR,False
T10420,U118,2019-04-30,Expense,Food,423.0,Card,,Course fee via app,T10420,INR,False
T01620,U001,2021-05-23,Expense,Food,1008.0,Cash,Hyderabad,Gift,T01620,INR,False
T05083,U115,2019-09-29,Income,Other Income,78958.0,Cash,kolkata,Paid electricity bill cash,T05083,INR,False
T02491,U181,2021-03-07,Expense,Travel,83.0,Cash,Ahmedabad,,T02491,USD,False
T13089,U169,2021-06-24,Income,Bonus,67416.0,Card,Kolkata,Netflix subscription ,T13089,INR,False
T11368,U115,2019-06-04,Expense,Education,97.0,Cash,Mumbai,Monthly rent,T11368,INR,False
T02661,U172,2022-08-07,Income,Salary,47385.0,UPI,Hyderabad,,T02661,INR,False
T08226,U013,2022-12-18,Expense,Rent,68.0,Cash,Lucknow,Netflix subscription,T08226,INR,False
T01928,U106,2022-12-07,Income,Bonus,64743.0,Cash,Jaipur,Grocery shopping,T01928,INR,False
T12662,U083,2022-08-18,Expense,Rent,212.0,Cash,Chennai,,T12662,USD,False
T08912,U146,2022-07-01,Expense,Education,849.0,Bank Transfer,Ahmedabad,Gift,T08912,INR,False
T02834,U111,2020-04-06,Expense,Food,119.0,Bank Transfer,Jaipur,Netflix subscription,T02834,INR,False
T05180,U001,2021-06-13,Expense,Rent,2796.0,Cash,Bengaluru,Paid electricity bill ,T05180,INR,False
T12490,U035,2022-11-16,Expense,Rent,677.0,,Hyderabad,Salary,T12490,INR,False
T06862,U179,2021-01-30,Expense,Food,190.0,Cash,Lucknow,Uber to office,T06862,INR,False
T12205,U049,2022-07-26,Expense,Rent,245.0,Card,Delhi,Doctor visit via app,T12205,INR,False
T03181,U185,2021-02-09,Expense,Travel,3002.0,Card,Kolkata,Paid electricity bill,T03181,INR,False
T01654,U134,2022-08-11,Expense,Rent,852.0,UPI,Delhi,Grocery shopping,T01654,INR,False
T08942,U180,2021-09-16,Expense,Travel,114.0,UPI,Jaipur,,T08942,INR,False
T00689,U048,2019-12-01,Expense,Rent,611.0,Card,Lucknow,Monthly rent,T00689,INR,False
T13865,U047,2021-08-06,Expense,Utilities,2034.0,Card,Pune,,T13865,INR,False
T02862,U084,2019-04-29,Expense,Utilities,1943.0,Bank Transfer,Kolkata,Grocery shopping ,T02862,INR,False
T14527,U022,2020-03-28,Expense,Rent,1973.0,Card,Lucknow,,T14527,INR,False
T11565,U078,2019-01-05,Expense,Rent,451.0,Card,ahmedabad,Grocery shopping,T11565,INR,False
T07851,U004,2020-06-16,Expense,Food,240.0,Cash,Hyderabad,Grocery shopping via app,T07851,INR,False
T03097,U179,2021-06-18,Expense,Food,260.0,Cash,Mumbai,Course fee,T03097,INR,False
T09274,U052,2020-09-04,Income,Salary,55853.0,Cash,Ahmedabad,Course fee,T09274,INR,False
T11664,U124,2022-01-07,Expense,Entertainment,207.0,Card,pune,Grocery shopping,T11664,INR,False
T10046,U101,2020-04-07,Income,Salary,58130.0,Bank Transfer,Mumbai,Netflix subscription cash,T10046,INR,False
T06879,U128,2020-01-24,Expense,Travel,630.0,Cash,Delhi,Grocery shopping,T06879,INR,False
T00383,U031,2021-11-27,Expense,Rent,163.0,Cash,Jaipur,Monthly rent,T00383,INR,False
T08946,U192,2021-08-31,Expense,Food,552.0,Card,Chennai,Dinner at resto,T08946,INR,False
T09483,U175,2020-02-22,Expense,Education,195.0,Card,Chennai,,T09483,INR,False
T14966,U042,2022-06-10,Income,Salary,69254.0,Bank Transfer,Kolkata,Uber to office,T14966,INR,False
T09857,U192,2020-03-05,Income,Salary,75719.0,Cash,Mumbai,,T09857,INR,False
T10852,U056,2020-05-05,Expense,Travel,97.0,Card,pune,Go23GYgsAvd,T10852,INR,False
T12182,U186,2019-07-30,Expense,Food,827.0,Card,Delhi,Dinner at resto ,T12182,INR,False
T01532,U117,2020-10-23,Expense,Food,414.0,UPI,Hyderabad,Paid electricity bill,T01532,INR,False
T13096,U180,2019-12-21,Income,Salary,61903.0,Bank Transfer,Ahmedabad,Doctor visit,T13096,INR,False
T00339,U136,2021-10-15,Expense,Travel,683.0,Card,Kolkata,Dinner at resto,T00339,INR,False
T06818,U166,2019-02-11,Expense,Education,8946.0,UPI,Chennai,Course fee,T06818,INR,False
T02348,U190,2022-10-19,Expense,Food,93.0,Card,MUMBAI,Doctor visit,T02348,INR,False
T12606,U183,2019-04-23,Expense,Food,271.0,Cash,Delhi,Netflix subscription,T12606,INR,False
T01252,U076,2019-09-23,Expense,Entertainment,66.0,Cash,Mumbai,Salary,T01252,INR,False
T10085,U016,2020-03-21,Expense,Travel,557.0,Bank Transfer,Jaipur,Monthly rent via app,T10085,INR,False
T12245,U034,2019-08-25,Expense,Others,838.0,Bank Transfer,Chennai,Doctor visit,T12245,INR,False
T03671,U040,2019-04-26,Expense,Rent,195.0,UPI,Hyderabad,Uber to office,T03671,INR,False
T08761,U179,2021-09-27,Expense,Travel,905.0,Card,Mumbai,,T08761,INR,False
T07741,U024,2021-09-21,Expense,Food,323.0,Bank Transfer,Delhi,hVBJki6O3YXL,T07741,USD,False
T03454,U120,2022-09-27,Expense,Rent,1442.0,Cash,Pune,Monthly rent,T03454,INR,False
T13419,U031,2022-11-14,Expense,Rent,200.0,Bank Transfer,Jaipur,Netflix subscription late,T13419,INR,False
T08629,U076,2020-07-24,Expense,Entertainment,175.0,UPI,,Dinner at resto late,T08629,INR,False
T09752,U004,2022-12-20,Expense,Entertainment,2906.0,Card,Delhi,,T09752,INR,False
T09111,U166,2021-03-01,Expense,Utilities,273.0,Cash,Jaipur,Gift late,T09111,INR,False
T00656,U174,2020-04-15,Expense,Food,263.0,Cash,Jaipur,,T00656,USD,False
T07458,U044,2020-06-26,Expense,Travel,175.0,UPI,Bengaluru,Dinner at resto,T07458,INR,False
T08747,U113,2021-01-18,Expense,Food,532.0,Card,Lucknow,Uber to office,T08747,INR,False
T04877,U015,2021-06-12,Expense,Food,100.0,Card,Hyderabad,Netflix subscription,T04877,USD,False
T13023,U075,2022-11-19,Expense,Utilities,705.0,Cash,bengaluru,Uber to office,T13023,INR,False
T10235,U170,2019-04-22,Income,Bonus,80024.0,Bank Transfer,,Netflix subscription via app,T10235,INR,False
T06629,U045,2019-04-20,Expense,Rent,735.0,Bank Transfer,Pune,Monthly rent ,T06629,INR,False
T04389,U150,2019-08-21,Expense,Food,636.0,Card,Lucknow,I5WXOIpeusoSNhdQNqv,T04389,INR,True
T07595,U167,2020-11-23,Expense,Rent,215.0,Card,Hyderabad,Dinner at resto,T07595,INR,False
T09668,U066,2022-11-06,Expense,Utilities,212.0,Bank Transfer,Delhi,Dinner at resto late,T09668,INR,False
T12562,U046,2020-07-10,Expense,Travel,353.0,Bank Transfer,Pune,Gift,T12562,INR,False
T08795,U117,2019-08-18,Income,Salary,60927.0,Cash,Pune,Paid electricity bill cash,T08795,INR,False
T08804,U104,2020-12-05,Expense,Rent,843.0,Card,Hyderabad,Uber to office,T08804,INR,False
T04205,U177,2022-11-16,Expense,Food,7773.0,Card,Lucknow,Gift ,T04205,INR,False
T07336,U162,2021-11-16,Expense,Travel,206.0,Card,Bengaluru,Netflix subscription,T07336,INR,False
T04327,U119,2021-04-26,Income,Other Income,65380.0,Bank Transfer,KOLKATA,Dinner at resto,T04327,INR,False
T12232,U109,2019-10-12,Expense,Food,563.0,UPI,Kolkata,Paid electricity bill via app,T12232,INR,False
T10664,U186,2020-09-29,Expense,Entertainment,1292.0,Card,Jaipur,Uber to office,T10664,INR,False
T09926,U148,2021-06-11,Income,Salary,39048.0,Card,Jaipur,Monthly rent,T09926,INR,False
T14565,U188,2020-07-04,Expense,Food,254.0,UPI,Lucknow,Uber to office late,T14565,INR,False
T03651,U015,2020-06-20,Income,Salary,70377.0,Card,Delhi,Salary,T03651,INR,False
T08344,U138,2020-07-04,Expense,Education,56.0,Card,Jaipur,Grocery shopping,T08344,INR,False
T14948,U037,2022-11-11,Expense,Rent,60.0,UPI,PUNE,Salary,T14948,INR,False
T07547,U018,2021-10-24,Expense,Utilities,17.0,Card,Kolkata,Netflix subscription,T07547,INR,False
T05962,U060,2021-03-16,Expense,Travel,819.0,Cash,Kolkata,Uber to office,T05962,INR,False
T02074,U090,2021-02-26,Income,Other Income,63159.0,Cash,Lucknow,Netflix subscription via app,T02074,INR,False
T00783,U030,2020-02-23,Expense,Rent,168.0,Bank Transfer,Kolkata,Course fee late,T00783,INR,False
T04494,U149,2022-03-25,Expense,Travel,475.0,Card,Kolkata,qVkYJx2I4PdCc5j,T04494,INR,True
T11246,U022,2019-06-17,Expense,Utilities,1713.0,Bank Transfer,Chennai,Course fee via app,T11246,INR,False
T00167,U089,2022-10-04,Expense,Others,188.0,UPI,lucknow,Dinner at resto,T00167,INR,False
T11982-2,U070,2019-10-20,Expense,Rent,72.0,Bank Transfer,Kolkata,,T11982,INR,False
T07850,U179,2020-10-30,Income,Bonus,99388.0,Cash,Lucknow,Doctor visit,T07850,USD,False
T07074,U080,2022-06-04,Expense,Rent,365.0,Cash,Jaipur,Course fee ,T07074,INR,False
T13684,U140,2021-03-25,Expense,Travel,194.0,UPI,Hyderabad,Course fee,T13684,INR,False
T14449,U075,2019-01-29,Income,Bonus,70523.0,UPI,Delhi,Uber to office late,T14449,INR,False
T06106,U149,2019-08-28,Income,Bonus,56275.0,Card,Kolkata,Course fee ,T06106,INR,False
T05893,U191,2021-01-03,Income,Other Income,78420.0,Card,Jaipur,vcOvsoJsB,T05893,INR,False
T02490,U187,2019-03-28,Expense,Rent,341.0,Card,Ahmedabad,Netflix subscription,T02490,INR,False
T05739,U034,2020-04-19,Expense,Savings,766.0,Bank Transfer,Mumbai,Monthly rent via app,T05739,INR,False
T00143,U167,2019-05-27,Expense,Travel,834.0,Bank Transfer,Jaipur,Gift,T00143,INR,False
T05337,U021,2019-12-01,Expense,Rent,572.0,Card,pune,Grocery shopping cash,T05337,INR,False
T10179,U097,2019-09-14,Expense,Travel,368.0,UPI,Kolkata,Salary,T10179,INR,False
T14993,U019,2022-03-07,Expense,Rent,639.0,Bank Transfer,Pune,T8JVxJeFbz,T14993,INR,False
T02500,U050,2021-03-20,Expense,Food,1208.0,Cash,Chennai,,T02500,INR,False
T14521,U029,2022-02-16,Expense,Food,1388.0,Bank Transfer,Chennai,Uber to office cash,T14521,INR,False
T12252,U101,2021-05-23,Expense,Entertainment,945.0,UPI,Ahmedabad,Salary via app,T12252,INR,False
T11636,U069,2019-08-28,Expense,Utilities,444.0,Cash,Chennai,Course fee,T11636,INR,False
T12174,U081,2021-07-23,Income,Other Income,58817.0,Card,Hyderabad,,T12174,INR,False
T06558,U057,2019-11-11,Expense,Food,315.0,Bank Transfer,Bengaluru,Doctor visit,T06558,INR,False
T10886,U135,2021-06-07,Expense,Utilities,208.0,UPI,ahmedabad,Doctor visit,T10886,INR,False
T06320,U068,2019-11-12,Expense,Food,995.0,Cash,Chennai,,T06320,INR,False
T04334,U002,2020-06-05,Expense,Rent,374.0,UPI,Ahmedabad,A0o543qGZULFzc5AvG,T04334,INR,True
T09182,U108,2021-05-23,Expense,Food,,Cash,Mumbai,Doctor visit,T09182,,False
T11615,U023,2020-01-01,Expense,Food,306.0,Cash,Pune,,T11615,INR,False
T01759,U083,2022-10-14,Expense,Savings,30.0,Card,Lucknow,Dinner at resto,T01759,INR,False
T10562,U153,2019-02-01,Expense,Savings,112.0,Card,KOLKATA,6lZePSW5T1dPJkyc,T10562,USD,True
T09214,U112,2020-02-21,Income,Salary,66805.0,Card,Kolkata,Doctor visit,T09214,INR,False
T14376,U159,2020-02-29,Expense,Food,703.0,UPI,Delhi,,T14376,INR,False
T00867-2,U163,2022-10-13,Income,Other Income,37222.0,UPI,Jaipur,Gift cash,T00867,USD,False
T11213,U135,2020-08-03,Expense,Others,566.0,UPI,Hyderabad,Uber to office,T11213,INR,False
T12243,U116,2020-09-27,Expense,Others,1298.0,Card,Lucknow,Doctor visit cash,T12243,INR,False
T14886,U055,2020-02-02,Expense,Utilities,475.0,Bank Transfer,,Gift,T14886,INR,False
T05416,U129,2022-05-11,Expense,Rent,143.0,UPI,Kolkata,Dinner at resto ,T05416,INR,False
T01698,U113,2019-11-11,Expense,Utilities,695.0,,Jaipur,Salary cash,T01698,INR,False
T04396,U033,2021-01-18,Expense,Rent,259.0,Cash,,G9O87iX47rcCrR0Zk1v9,T04396,INR,True
T06314,U078,2022-03-10,Expense,Travel,670.0,Cash,Kolkata,Netflix subscription cash,T06314,INR,False
T08520,U069,2022-01-21,Expense,Savings,191.0,UPI,Jaipur,Grocery shopping,T08520,INR,False
T07763,U189,2021-03-28,Expense,Food,712.0,Bank Transfer,Chennai,Uber to office,T07763,INR,False
T14888,U147,2021-11-19,Expense,Rent,1166.0,Card,Mumbai,Uber to office,T14888,INR,False
T05679-2,U029,2022-09-08,Expense,Food,37.0,Bank Transfer,Mumbai,Salary,T05679,INR,False
T08996,U114,2019-05-08,Expense,Utilities,276.0,Bank Transfer,Ahmedabad,Uber to office,T08996,INR,False
T13633,U027,2020-11-24,Expense,Savings,,Bank Transfer,Pune,Monthly rent,T13633,,False
T03109-2,U039,2021-08-07,Expense,Rent,170.0,Card,Mumbai,Grocery shopping,T03109,INR,False
T05323,U183,2021-05-22,Expense,Savings,903.0,Cash,Mumbai,Gift,T05323,INR,False
T06984,U130,2019-11-25,Expense,Food,703.0,Card,Jaipur,Doctor visit,T06984,INR,False
T11096,U177,2022-11-21,Income,Other Income,41853.0,Cash,Jaipur,Dinner at resto,T11096,INR,False
T13397,U105,2022-09-28,Income,Salary,78721.0,UPI,Mumbai,uVrWgxokiPd,T13397,INR,False
T13087,U154,2022-01-08,Income,Salary,60570.0,UPI,Jaipur,,T13087,INR,False
T13437,U100,2022-10-06,Expense,Others,251.0,UPI,Mumbai,Salary,T13437,INR,False
T12354,U119,2020-08-14,Expense,Utilities,148.0,Card,Hyderabad,Gift via app,T12354,INR,False
T06204,U095,2022-02-26,Expense,Travel,180.0,UPI,Pune,Monthly rent,T06204,INR,False
T11365,U048,2021-11-17,Expense,Food,634.0,Card,Lucknow,,T11365,INR,False
T08594,U132,2021-03-24,Expense,,823.0,Cash,Ahmedabad,Netflix subscription,T08594,INR,False
T05984,U145,2020-12-11,Expense,Rent,159.0,Bank Transfer,Jaipur,s94yR0d2,T05984,INR,False
T11606,U038,2022-01-16,Expense,Health,2685.0,UPI,Jaipur,Paid electricity bill,T11606,INR,False
T07553,U080,2022-02-03,Expense,Food,324.0,Bank Transfer,Mumbai,Netflix subscription cash,T07553,INR,False
